account_id,district_id,frequency,Account_type,date_joined,Account_Owner_Type
7052,55,POPLATEK PO OBRATU,Salary account,1997-07-17,Single Owner
483,70,POPLATEK MESICNE,Salary account,1997-07-15,Single Owner
2678,1,POPLATEK MESICNE,Salary account,1997-07-15,Single Owner
705,35,POPLATEK MESICNE,Salary account,1997-07-14,Single Owner
2447,38,POPLATEK MESICNE,Salary account,1997-07-14,Joint Account
2452,1,POPLATEK MESICNE,Savings account,1997-07-14,Joint Account
469,72,POPLATEK MESICNE,Salary account,1997-07-14,Joint Account
9560,1,POPLATEK MESICNE,NRI account,1997-07-13,Single Owner
3985,1,POPLATEK MESICNE,Salary account,1997-07-13,Single Owner
3833,77,POPLATEK MESICNE,NRI account,1997-07-13,Single Owner
3428,27,POPLATEK MESICNE,Savings account,1997-07-12,Joint Account
679,22,POPLATEK MESICNE,Savings account,1997-07-12,Single Owner
10644,16,POPLATEK MESICNE,NRI account,1997-07-12,Single Owner
2182,22,POPLATEK MESICNE,Salary account,1997-07-12,Single Owner
2992,43,POPLATEK MESICNE,NRI account,1997-07-11,Single Owner
11317,50,POPLATEK MESICNE,Savings account,1997-07-11,Single Owner
1681,68,POPLATEK MESICNE,NRI account,1997-07-11,Single Owner
1110,54,POPLATEK MESICNE,Salary account,1997-07-10,Single Owner
105,21,POPLATEK MESICNE,Savings account,1997-07-10,Single Owner
1647,1,POPLATEK MESICNE,Savings account,1997-07-09,Single Owner
2169,57,POPLATEK MESICNE,Salary account,1997-07-09,Single Owner
258,64,POPLATEK MESICNE,Savings account,1997-07-09,Single Owner
3906,52,POPLATEK MESICNE,NRI account,1997-07-08,Joint Account
3529,12,POPLATEK MESICNE,Salary account,1997-07-08,Single Owner
864,72,POPLATEK MESICNE,NRI account,1997-07-08,Single Owner
4336,2,POPLATEK MESICNE,Salary account,1997-07-08,Single Owner
3433,73,POPLATEK MESICNE,NRI account,1997-07-07,Joint Account
2337,65,POPLATEK MESICNE,NRI account,1997-07-07,Single Owner
3,5,POPLATEK MESICNE,NRI account,1997-07-07,Joint Account
2093,64,POPLATEK MESICNE,Savings account,1997-07-07,Single Owner
2728,52,POPLATEK TYDNE,Salary account,1997-07-06,Single Owner
1339,76,POPLATEK MESICNE,Salary account,1997-07-06,Single Owner
1929,1,POPLATEK MESICNE,NRI account,1997-07-06,Single Owner
4150,65,POPLATEK MESICNE,Salary account,1997-07-05,Single Owner
10774,46,POPLATEK MESICNE,Savings account,1997-07-05,Single Owner
185,32,POPLATEK MESICNE,Savings account,1997-07-04,Single Owner
7721,13,POPLATEK MESICNE,Salary account,1997-07-03,Single Owner
3889,16,POPLATEK MESICNE,Savings account,1997-07-03,Joint Account
3085,66,POPLATEK MESICNE,Savings account,1997-07-03,Single Owner
768,26,POPLATEK MESICNE,NRI account,1997-07-03,Single Owner
8919,62,POPLATEK MESICNE,NRI account,1997-07-03,Joint Account
3154,1,POPLATEK MESICNE,NRI account,1997-07-02,Single Owner
2081,36,POPLATEK MESICNE,NRI account,1997-07-02,Single Owner
1255,68,POPLATEK MESICNE,Salary account,1997-07-02,Single Owner
2208,7,POPLATEK MESICNE,Savings account,1997-07-02,Single Owner
1284,55,POPLATEK MESICNE,NRI account,1997-07-02,Single Owner
8153,9,POPLATEK MESICNE,Salary account,1997-07-02,Single Owner
1346,74,POPLATEK MESICNE,Salary account,1997-07-01,Single Owner
1514,7,POPLATEK MESICNE,Salary account,1997-07-01,Joint Account
5196,13,POPLATEK TYDNE,Salary account,1997-06-29,Single Owner
2883,77,POPLATEK MESICNE,Salary account,1997-06-29,Single Owner
2939,5,POPLATEK MESICNE,NRI account,1997-06-28,Single Owner
3665,28,POPLATEK MESICNE,Savings account,1997-06-28,Single Owner
3524,66,POPLATEK MESICNE,NRI account,1997-06-28,Single Owner
4156,42,POPLATEK MESICNE,Savings account,1997-06-27,Single Owner
1921,42,POPLATEK MESICNE,NRI account,1997-06-27,Single Owner
2200,1,POPLATEK MESICNE,Salary account,1997-06-26,Single Owner
3245,45,POPLATEK MESICNE,Salary account,1997-06-26,Single Owner
2806,53,POPLATEK MESICNE,Salary account,1997-06-26,Single Owner
556,12,POPLATEK MESICNE,NRI account,1997-06-26,Single Owner
4301,1,POPLATEK MESICNE,Savings account,1997-06-26,Single Owner
2443,46,POPLATEK MESICNE,Salary account,1997-06-25,Single Owner
4309,74,POPLATEK TYDNE,NRI account,1997-06-25,Single Owner
3075,71,POPLATEK MESICNE,Salary account,1997-06-25,Joint Account
3461,8,POPLATEK MESICNE,Salary account,1997-06-23,Single Owner
672,53,POPLATEK MESICNE,Salary account,1997-06-23,Single Owner
8645,60,POPLATEK MESICNE,Savings account,1997-06-23,Single Owner
438,37,POPLATEK MESICNE,Salary account,1997-06-23,Single Owner
3262,23,POPLATEK MESICNE,Savings account,1997-06-22,Single Owner
3100,65,POPLATEK MESICNE,Salary account,1997-06-22,Single Owner
1839,5,POPLATEK MESICNE,Salary account,1997-06-22,Single Owner
3996,1,POPLATEK MESICNE,Savings account,1997-06-22,Single Owner
622,24,POPLATEK MESICNE,Savings account,1997-06-22,Single Owner
2340,14,POPLATEK MESICNE,NRI account,1997-06-22,Single Owner
641,40,POPLATEK MESICNE,NRI account,1997-06-22,Single Owner
4858,67,POPLATEK MESICNE,NRI account,1997-06-21,Single Owner
1354,31,POPLATEK MESICNE,NRI account,1997-06-21,Single Owner
2057,1,POPLATEK MESICNE,Savings account,1997-06-20,Single Owner
2560,15,POPLATEK MESICNE,Savings account,1997-06-20,Single Owner
3986,19,POPLATEK MESICNE,NRI account,1997-06-20,Single Owner
3719,37,POPLATEK MESICNE,Savings account,1997-06-19,Single Owner
1551,72,POPLATEK MESICNE,Savings account,1997-06-18,Joint Account
1095,54,POPLATEK MESICNE,Savings account,1997-06-18,Joint Account
3703,74,POPLATEK MESICNE,Salary account,1997-06-18,Single Owner
2135,51,POPLATEK MESICNE,Savings account,1997-06-17,Single Owner
2720,2,POPLATEK TYDNE,NRI account,1997-06-16,Joint Account
2006,25,POPLATEK MESICNE,Savings account,1997-06-16,Single Owner
3953,1,POPLATEK MESICNE,Savings account,1997-06-16,Single Owner
2372,1,POPLATEK MESICNE,Savings account,1997-06-15,Single Owner
6097,29,POPLATEK MESICNE,Salary account,1997-06-15,Single Owner
2878,1,POPLATEK MESICNE,NRI account,1997-06-14,Joint Account
1015,1,POPLATEK MESICNE,Salary account,1997-06-14,Single Owner
1753,71,POPLATEK MESICNE,NRI account,1997-06-14,Single Owner
5648,59,POPLATEK MESICNE,Salary account,1997-06-13,Single Owner
2509,43,POPLATEK MESICNE,Savings account,1997-06-13,Single Owner
1841,36,POPLATEK MESICNE,NRI account,1997-06-12,Joint Account
7180,7,POPLATEK TYDNE,Salary account,1997-06-12,Single Owner
2019,64,POPLATEK MESICNE,Savings account,1997-06-11,Single Owner
1491,47,POPLATEK MESICNE,NRI account,1997-06-11,Joint Account
3496,42,POPLATEK MESICNE,Savings account,1997-06-11,Single Owner
2956,15,POPLATEK MESICNE,NRI account,1997-06-10,Single Owner
3211,72,POPLATEK MESICNE,Savings account,1997-06-09,Single Owner
3060,73,POPLATEK MESICNE,Salary account,1997-06-09,Single Owner
4471,4,POPLATEK TYDNE,NRI account,1997-06-09,Single Owner
349,72,POPLATEK MESICNE,NRI account,1997-06-08,Joint Account
682,54,POPLATEK MESICNE,Savings account,1997-06-08,Single Owner
291,7,POPLATEK MESICNE,NRI account,1997-06-08,Single Owner
9673,76,POPLATEK MESICNE,NRI account,1997-06-07,Joint Account
229,1,POPLATEK MESICNE,Salary account,1997-06-07,Single Owner
614,25,POPLATEK MESICNE,Salary account,1997-06-07,Single Owner
1724,48,POPLATEK MESICNE,Savings account,1997-06-07,Single Owner
1185,12,POPLATEK MESICNE,Salary account,1997-06-07,Joint Account
1537,54,POPLATEK MESICNE,NRI account,1997-06-06,Single Owner
3768,52,POPLATEK MESICNE,Savings account,1997-06-06,Single Owner
5944,27,POPLATEK MESICNE,Savings account,1997-06-06,Single Owner
2404,8,POPLATEK MESICNE,Savings account,1997-06-05,Joint Account
3202,8,POPLATEK MESICNE,NRI account,1997-06-04,Single Owner
879,9,POPLATEK MESICNE,NRI account,1997-06-04,Single Owner
3700,1,POPLATEK MESICNE,Savings account,1997-06-03,Single Owner
2564,36,POPLATEK MESICNE,Salary account,1997-06-03,Single Owner
3951,22,POPLATEK MESICNE,Savings account,1997-06-02,Single Owner
4130,70,POPLATEK MESICNE,NRI account,1997-06-01,Single Owner
4527,9,POPLATEK MESICNE,NRI account,1997-06-01,Joint Account
2860,54,POPLATEK TYDNE,NRI account,1997-05-30,Single Owner
10679,1,POPLATEK MESICNE,NRI account,1997-05-30,Single Owner
5,15,POPLATEK MESICNE,Savings account,1997-05-30,Single Owner
3905,54,POPLATEK PO OBRATU,Salary account,1997-05-28,Single Owner
464,43,POPLATEK MESICNE,Salary account,1997-05-28,Single Owner
1574,75,POPLATEK MESICNE,NRI account,1997-05-28,Single Owner
2891,42,POPLATEK MESICNE,Salary account,1997-05-28,Single Owner
11053,46,POPLATEK MESICNE,NRI account,1997-05-27,Single Owner
3172,77,POPLATEK MESICNE,NRI account,1997-05-27,Single Owner
868,1,POPLATEK MESICNE,Salary account,1997-05-26,Single Owner
534,1,POPLATEK MESICNE,NRI account,1997-05-26,Single Owner
3662,4,POPLATEK MESICNE,Savings account,1997-05-26,Single Owner
3732,21,POPLATEK MESICNE,Savings account,1997-05-25,Joint Account
1710,74,POPLATEK MESICNE,Salary account,1997-05-25,Single Owner
760,1,POPLATEK MESICNE,Savings account,1997-05-24,Single Owner
2324,1,POPLATEK MESICNE,Salary account,1997-05-24,Single Owner
7559,56,POPLATEK MESICNE,NRI account,1997-05-24,Single Owner
9208,29,POPLATEK MESICNE,NRI account,1997-05-24,Single Owner
3163,41,POPLATEK MESICNE,Savings account,1997-05-24,Joint Account
834,3,POPLATEK MESICNE,Salary account,1997-05-23,Single Owner
1956,63,POPLATEK MESICNE,NRI account,1997-05-23,Single Owner
4729,66,POPLATEK MESICNE,Salary account,1997-05-23,Single Owner
10343,8,POPLATEK MESICNE,Savings account,1997-05-22,Single Owner
2743,51,POPLATEK MESICNE,Salary account,1997-05-22,Single Owner
2698,49,POPLATEK MESICNE,NRI account,1997-05-21,Single Owner
3872,25,POPLATEK MESICNE,NRI account,1997-05-21,Joint Account
3403,63,POPLATEK MESICNE,NRI account,1997-05-20,Single Owner
1424,32,POPLATEK MESICNE,NRI account,1997-05-20,Joint Account
2366,68,POPLATEK MESICNE,Savings account,1997-05-20,Single Owner
2668,21,POPLATEK MESICNE,NRI account,1997-05-20,Single Owner
2392,1,POPLATEK MESICNE,Salary account,1997-05-18,Single Owner
8713,53,POPLATEK MESICNE,Savings account,1997-05-18,Single Owner
1697,63,POPLATEK MESICNE,Savings account,1997-05-17,Joint Account
1808,28,POPLATEK MESICNE,Salary account,1997-05-16,Joint Account
3299,11,POPLATEK TYDNE,NRI account,1997-05-16,Single Owner
383,38,POPLATEK MESICNE,Salary account,1997-05-15,Single Owner
1953,9,POPLATEK TYDNE,NRI account,1997-05-15,Single Owner
3344,70,POPLATEK MESICNE,Salary account,1997-05-15,Single Owner
139,38,POPLATEK TYDNE,Salary account,1997-05-15,Single Owner
8149,64,POPLATEK PO OBRATU,NRI account,1997-05-14,Single Owner
2900,20,POPLATEK MESICNE,NRI account,1997-05-14,Single Owner
3140,3,POPLATEK MESICNE,Savings account,1997-05-13,Joint Account
3790,1,POPLATEK TYDNE,Salary account,1997-05-13,Single Owner
5164,5,POPLATEK MESICNE,Savings account,1997-05-13,Single Owner
6922,3,POPLATEK TYDNE,Savings account,1997-05-12,Single Owner
3122,74,POPLATEK MESICNE,Salary account,1997-05-12,Joint Account
282,69,POPLATEK MESICNE,Savings account,1997-05-12,Joint Account
3742,59,POPLATEK MESICNE,NRI account,1997-05-11,Single Owner
3577,74,POPLATEK MESICNE,NRI account,1997-05-11,Single Owner
2448,23,POPLATEK MESICNE,NRI account,1997-05-11,Single Owner
1130,1,POPLATEK MESICNE,Savings account,1997-05-11,Single Owner
2118,42,POPLATEK MESICNE,Savings account,1997-05-11,Single Owner
2005,16,POPLATEK MESICNE,Salary account,1997-05-11,Single Owner
475,3,POPLATEK MESICNE,Salary account,1997-05-11,Joint Account
3214,67,POPLATEK MESICNE,Salary account,1997-05-10,Joint Account
250,56,POPLATEK MESICNE,NRI account,1997-05-10,Single Owner
367,23,POPLATEK MESICNE,NRI account,1997-05-09,Single Owner
2141,21,POPLATEK MESICNE,NRI account,1997-05-09,Single Owner
2127,1,POPLATEK MESICNE,Salary account,1997-05-09,Single Owner
1385,53,POPLATEK MESICNE,Salary account,1997-05-08,Joint Account
3506,70,POPLATEK MESICNE,NRI account,1997-05-08,Single Owner
316,62,POPLATEK MESICNE,NRI account,1997-05-08,Single Owner
3711,3,POPLATEK MESICNE,NRI account,1997-05-08,Single Owner
1982,6,POPLATEK MESICNE,NRI account,1997-05-08,Single Owner
2071,35,POPLATEK MESICNE,Savings account,1997-05-08,Joint Account
2800,41,POPLATEK MESICNE,Savings account,1997-05-08,Single Owner
997,54,POPLATEK MESICNE,Salary account,1997-05-08,Single Owner
2184,6,POPLATEK MESICNE,Salary account,1997-05-07,Single Owner
10022,1,POPLATEK MESICNE,Salary account,1997-05-07,Single Owner
3773,10,POPLATEK MESICNE,Savings account,1997-05-04,Single Owner
3635,10,POPLATEK MESICNE,Salary account,1997-05-04,Single Owner
293,1,POPLATEK MESICNE,Salary account,1997-05-04,Joint Account
1178,41,POPLATEK MESICNE,Salary account,1997-05-04,Single Owner
3988,23,POPLATEK MESICNE,NRI account,1997-05-04,Single Owner
2816,74,POPLATEK MESICNE,Savings account,1997-05-04,Joint Account
722,38,POPLATEK PO OBRATU,Savings account,1997-05-04,Single Owner
1230,1,POPLATEK MESICNE,Savings account,1997-05-03,Joint Account
2594,19,POPLATEK PO OBRATU,NRI account,1997-05-03,Single Owner
1024,19,POPLATEK MESICNE,Salary account,1997-05-02,Single Owner
2173,64,POPLATEK MESICNE,Savings account,1997-05-02,Single Owner
98,55,POPLATEK MESICNE,Salary account,1997-05-02,Joint Account
3119,33,POPLATEK MESICNE,Salary account,1997-05-02,Single Owner
10257,27,POPLATEK MESICNE,NRI account,1997-05-01,Single Owner
1693,1,POPLATEK PO OBRATU,Savings account,1997-04-29,Single Owner
2612,1,POPLATEK MESICNE,NRI account,1997-04-29,Single Owner
3104,1,POPLATEK MESICNE,NRI account,1997-04-29,Single Owner
1488,25,POPLATEK MESICNE,Salary account,1997-04-29,Single Owner
2451,54,POPLATEK MESICNE,NRI account,1997-04-29,Single Owner
2857,19,POPLATEK MESICNE,Salary account,1997-04-28,Joint Account
647,1,POPLATEK MESICNE,Savings account,1997-04-28,Joint Account
2952,65,POPLATEK MESICNE,Savings account,1997-04-28,Single Owner
240,72,POPLATEK MESICNE,NRI account,1997-04-28,Joint Account
3846,61,POPLATEK MESICNE,Savings account,1997-04-27,Single Owner
912,65,POPLATEK MESICNE,Salary account,1997-04-27,Single Owner
2080,74,POPLATEK MESICNE,Savings account,1997-04-27,Joint Account
873,73,POPLATEK MESICNE,Salary account,1997-04-26,Single Owner
589,1,POPLATEK MESICNE,Salary account,1997-04-26,Single Owner
9484,5,POPLATEK MESICNE,NRI account,1997-04-26,Single Owner
3052,44,POPLATEK MESICNE,Savings account,1997-04-26,Single Owner
10134,22,POPLATEK MESICNE,NRI account,1997-04-26,Single Owner
309,14,POPLATEK MESICNE,NRI account,1997-04-25,Single Owner
453,75,POPLATEK MESICNE,Salary account,1997-04-24,Single Owner
2539,24,POPLATEK MESICNE,Salary account,1997-04-24,Single Owner
794,63,POPLATEK MESICNE,Salary account,1997-04-24,Single Owner
636,75,POPLATEK MESICNE,Salary account,1997-04-24,Single Owner
3217,75,POPLATEK PO OBRATU,NRI account,1997-04-23,Single Owner
3692,70,POPLATEK MESICNE,Salary account,1997-04-21,Single Owner
109,53,POPLATEK MESICNE,Savings account,1997-04-20,Single Owner
1198,70,POPLATEK MESICNE,Savings account,1997-04-20,Joint Account
3830,56,POPLATEK MESICNE,NRI account,1997-04-20,Single Owner
2744,70,POPLATEK TYDNE,Salary account,1997-04-19,Single Owner
3194,11,POPLATEK MESICNE,Salary account,1997-04-19,Single Owner
3012,49,POPLATEK MESICNE,NRI account,1997-04-18,Single Owner
1035,73,POPLATEK MESICNE,NRI account,1997-04-18,Single Owner
1687,23,POPLATEK MESICNE,NRI account,1997-04-18,Single Owner
407,72,POPLATEK TYDNE,Salary account,1997-04-18,Single Owner
2055,37,POPLATEK MESICNE,Savings account,1997-04-17,Single Owner
4475,72,POPLATEK MESICNE,NRI account,1997-04-16,Joint Account
2586,57,POPLATEK MESICNE,Salary account,1997-04-16,Joint Account
189,76,POPLATEK MESICNE,Savings account,1997-04-16,Single Owner
3077,64,POPLATEK MESICNE,Savings account,1997-04-16,Single Owner
3634,21,POPLATEK MESICNE,Salary account,1997-04-16,Single Owner
3897,13,POPLATEK MESICNE,Savings account,1997-04-16,Single Owner
1665,73,POPLATEK MESICNE,NRI account,1997-04-15,Joint Account
12,21,POPLATEK MESICNE,Savings account,1997-04-15,Joint Account
3398,43,POPLATEK MESICNE,NRI account,1997-04-15,Single Owner
1281,8,POPLATEK MESICNE,Savings account,1997-04-14,Single Owner
1915,2,POPLATEK MESICNE,Salary account,1997-04-14,Single Owner
3716,1,POPLATEK MESICNE,Salary account,1997-04-14,Single Owner
1560,62,POPLATEK MESICNE,Savings account,1997-04-14,Single Owner
4725,73,POPLATEK MESICNE,NRI account,1997-04-14,Single Owner
2575,72,POPLATEK MESICNE,NRI account,1997-04-13,Single Owner
4467,17,POPLATEK TYDNE,Salary account,1997-04-13,Single Owner
1253,5,POPLATEK MESICNE,NRI account,1997-04-13,Single Owner
1598,15,POPLATEK MESICNE,NRI account,1997-04-12,Joint Account
2166,71,POPLATEK MESICNE,Savings account,1997-04-12,Single Owner
1259,72,POPLATEK MESICNE,NRI account,1997-04-12,Single Owner
927,69,POPLATEK MESICNE,Salary account,1997-04-12,Single Owner
2466,39,POPLATEK MESICNE,Salary account,1997-04-11,Single Owner
476,69,POPLATEK MESICNE,Salary account,1997-04-11,Single Owner
1407,19,POPLATEK PO OBRATU,Salary account,1997-04-11,Joint Account
1734,37,POPLATEK MESICNE,Salary account,1997-04-10,Single Owner
843,6,POPLATEK MESICNE,Savings account,1997-04-09,Single Owner
2901,1,POPLATEK MESICNE,Savings account,1997-04-09,Single Owner
1636,53,POPLATEK MESICNE,NRI account,1997-04-08,Joint Account
10812,16,POPLATEK MESICNE,Savings account,1997-04-08,Joint Account
2165,51,POPLATEK MESICNE,Savings account,1997-04-08,Single Owner
3460,16,POPLATEK MESICNE,Salary account,1997-04-08,Joint Account
4208,1,POPLATEK MESICNE,Savings account,1997-04-08,Single Owner
2954,1,POPLATEK MESICNE,NRI account,1997-04-08,Single Owner
1138,41,POPLATEK MESICNE,NRI account,1997-04-07,Single Owner
3544,33,POPLATEK MESICNE,NRI account,1997-04-07,Single Owner
49,1,POPLATEK MESICNE,Salary account,1997-04-06,Single Owner
1594,15,POPLATEK MESICNE,NRI account,1997-04-06,Single Owner
1933,35,POPLATEK MESICNE,NRI account,1997-04-04,Single Owner
1034,73,POPLATEK MESICNE,Savings account,1997-04-04,Single Owner
2899,40,POPLATEK MESICNE,NRI account,1997-04-03,Single Owner
144,10,POPLATEK TYDNE,Salary account,1997-04-03,Single Owner
9167,56,POPLATEK MESICNE,NRI account,1997-04-02,Single Owner
2874,32,POPLATEK MESICNE,Salary account,1997-04-02,Single Owner
3695,30,POPLATEK MESICNE,Savings account,1997-04-02,Single Owner
10068,1,POPLATEK MESICNE,NRI account,1997-04-02,Joint Account
2725,52,POPLATEK MESICNE,NRI account,1997-04-02,Single Owner
3885,51,POPLATEK MESICNE,Savings account,1997-04-01,Single Owner
1863,62,POPLATEK MESICNE,NRI account,1997-04-01,Joint Account
2048,76,POPLATEK MESICNE,Savings account,1997-03-30,Single Owner
442,54,POPLATEK MESICNE,Salary account,1997-03-30,Single Owner
2158,38,POPLATEK MESICNE,Salary account,1997-03-29,Single Owner
2843,30,POPLATEK MESICNE,NRI account,1997-03-29,Joint Account
3266,14,POPLATEK MESICNE,Savings account,1997-03-29,Single Owner
157,11,POPLATEK MESICNE,Savings account,1997-03-28,Single Owner
1321,60,POPLATEK MESICNE,NRI account,1997-03-27,Single Owner
2966,33,POPLATEK MESICNE,Savings account,1997-03-27,Single Owner
3581,66,POPLATEK MESICNE,NRI account,1997-03-26,Single Owner
1466,69,POPLATEK TYDNE,Salary account,1997-03-26,Joint Account
3176,26,POPLATEK MESICNE,NRI account,1997-03-26,Single Owner
1459,12,POPLATEK MESICNE,NRI account,1997-03-26,Joint Account
3332,17,POPLATEK MESICNE,Salary account,1997-03-25,Single Owner
3739,1,POPLATEK MESICNE,Savings account,1997-03-25,Single Owner
1907,1,POPLATEK MESICNE,Savings account,1997-03-25,Single Owner
